Date,Region,Energy_Consumption_MWh,Renewable_Energy_Production_MWh,CO2_Emissions_tonnes,Air_Quality_Index,Temperature_C,Wind_Speed_mps,Solar_Radiation_Wm2,Population
2036-08-20,Region_C,153.96,28.95,157.35,296,32.6,7.1,780.58,736224
2028-04-28,Region_D,224.18,151.37,175.02,444,29.1,8.67,389.62,641989
2041-05-15,Region_D,312.87,96.77,142.69,309,26.8,13.17,534.24,647288
2046-11-22,Region_C,374.33,83.49,167.8,228,-1.8,14.09,503.56,590622
2049-03-10,Region_A,463.85,264.1,173.09,41,29.1,8.04,3.78,979139
2026-02-05,Region_D,67.55,239.93,184.22,436,5.0,8.96,408.25,404139
2036-10-14,Region_C,61.49,177.66,81.05,73,-1.2,6.14,137.18,482052
2032-04-09,Region_A,409.2,179.02,169.19,177,37.0,14.77,675.93,702150
2044-10-30,Region_D,91.08,175.04,104.53,413,24.4,11.29,268.56,986342
2045-09-03,Region_B,103.84,12.61,93.54,400,37.3,2.01,788.74,807795
2046-06-11,Region_C,154.97,283.84,151.13,250,15.0,12.3,786.85,77751
2025-01-02,Region_A,107.38,256.16,83.92,42,28.3,12.4,768.86,220523
2025-10-06,Region_B,96.12,123.61,176.15,219,21.2,14.23,934.15,559630
2032-02-16,Region_C,183.37,220.11,89.39,282,24.8,14.06,929.28,955155
2029-04-04,Region_D,447.47,71.25,199.89,271,37.4,9.91,400.5,307170
2025-01-23,Region_B,168.18,181.64,183.78,397,14.8,10.31,990.34,546979
2031-11-27,Region_A,417.48,65.8,163.11,364,-5.4,2.21,712.36,766646
2025-02-24,Region_A,249.78,255.78,109.95,313,13.8,4.53,116.08,423017
2036-02-18,Region_C,174.54,47.98,37.69,337,-1.5,9.21,56.3,731481
2031-08-29,Region_B,328.58,280.94,106.26,343,34.9,1.22,880.06,36753
2025-12-11,Region_C,319.54,38.37,46.66,41,21.4,14.58,971.01,891356
2038-07-06,Region_D,481.93,80.37,158.78,147,-7.4,13.4,312.43,910314
2029-12-13,Region_A,162.08,103.99,174.96,256,34.5,13.56,404.02,134930
2031-07-16,Region_B,399.74,61.63,20.92,468,8.7,3.51,852.54,436660
2027-10-10,Region_A,440.39,162.45,102.37,370,21.2,8.08,411.12,624435
2044-06-16,Region_B,167.13,175.58,28.67,316,34.0,12.6,661.09,191536
2032-08-23,Region_B,345.62,248.52,120.9,293,1.7,5.45,231.69,313659
2040-07-12,Region_C,187.9,179.01,102.04,485,27.4,13.77,396.83,961245
2040-06-30,Region_C,431.88,150.79,196.95,404,22.2,12.4,782.48,909203
2048-11-18,Region_A,226.4,108.53,84.52,10,34.8,0.71,961.54,753915
2038-01-06,Region_A,284.17,50.38,48.86,377,5.1,2.97,958.12,241293
2038-03-17,Region_A,164.17,105.32,168.58,20,2.9,1.76,73.51,434457
2025-01-06,Region_A,194.8,26.92,46.43,123,25.9,8.81,648.03,821387
2031-09-01,Region_C,367.49,15.2,101.23,14,19.6,10.97,37.9,700785
2043-12-04,Region_C,208.16,90.78,184.58,156,9.3,4.41,924.37,735533
2027-11-30,Region_D,334.91,180.28,20.92,315,-5.5,6.0,422.95,366115
2041-05-08,Region_B,495.45,47.64,116.18,253,19.5,8.78,274.38,656572
2038-01-21,Region_D,333.29,112.37,165.64,177,17.4,3.19,600.33,238926
2024-09-08,Region_B,428.17,191.4,152.1,116,23.3,13.42,752.05,544301
2027-05-13,Region_C,95.38,132.94,67.42,309,2.0,7.04,832.78,714753
2043-09-02,Region_A,328.03,145.05,174.57,322,18.1,7.96,971.39,44209
2037-02-12,Region_B,98.42,242.25,31.62,469,38.7,0.59,146.65,80680
2027-11-20,Region_C,260.21,275.79,63.27,232,32.1,13.36,414.0,848174
2032-01-10,Region_A,261.86,143.16,88.08,336,2.9,2.17,36.09,324124
2041-02-01,Region_B,200.1,48.09,140.9,343,-8.7,9.65,617.93,420720
2038-04-01,Region_D,404.42,291.65,142.89,236,32.4,13.3,686.92,932701
2041-11-24,Region_B,65.93,108.97,190.91,402,-3.1,7.1,965.32,861864
2026-12-09,Region_B,226.23,19.31,71.98,107,-8.5,11.94,587.04,427713
2043-05-27,Region_A,467.43,160.39,83.2,466,23.5,4.55,366.77,835876
2046-12-19,Region_D,442.03,25.45,73.68,302,16.7,11.21,914.56,758954
2046-04-23,Region_D,229.08,133.17,187.07,423,20.3,1.85,590.35,202584
2041-08-08,Region_A,290.3,202.9,158.43,425,32.5,0.37,768.88,883094
2046-02-08,Region_D,58.59,74.15,142.97,363,25.3,11.09,845.64,27996
2041-08-14,Region_A,305.76,94.97,170.52,196,32.4,11.95,751.33,725696
2045-09-26,Region_B,132.43,18.56,42.19,216,-8.4,5.41,578.22,246889
2046-09-18,Region_B,406.62,109.63,138.68,288,34.1,5.0,759.0,421802
2023-10-10,Region_A,144.2,283.15,171.34,41,39.9,8.38,246.32,676070
2034-08-08,Region_D,98.1,21.65,120.08,85,3.0,14.01,945.37,414087
2027-10-14,Region_A,431.27,20.44,63.96,362,4.5,0.22,996.57,98885
2048-11-02,Region_B,380.11,196.98,36.04,471,-4.6,14.56,912.66,902478
2038-07-26,Region_C,77.63,83.58,197.36,292,2.6,10.55,368.56,130536
2048-04-18,Region_A,119.02,127.94,119.03,103,-2.3,14.51,223.46,857202
2049-04-07,Region_D,248.41,240.0,154.06,482,-6.7,14.17,26.25,764152
2023-12-22,Region_C,231.93,162.17,98.14,122,7.5,12.71,617.69,678805
2048-01-09,Region_C,311.26,297.64,176.16,132,9.8,7.06,246.32,321391
2045-03-06,Region_D,327.93,299.18,166.57,451,-1.1,5.42,370.87,63204
2040-07-29,Region_A,62.86,120.66,39.48,131,-0.9,11.27,464.17,809998
2023-02-28,Region_B,181.08,141.08,129.93,187,29.6,0.42,34.54,132395
2046-06-22,Region_C,110.59,242.09,176.53,220,-9.8,5.26,488.14,751886
2045-03-10,Region_A,407.14,34.53,62.47,262,25.5,3.07,227.5,202741
2024-04-11,Region_B,476.19,95.29,155.81,300,36.1,12.72,401.37,142934
2036-10-09,Region_C,352.32,240.98,190.72,472,8.9,4.91,593.23,135845
2039-02-14,Region_A,469.09,245.83,97.47,76,25.4,0.55,996.53,33456
2046-08-30,Region_A,386.39,179.72,181.91,438,2.4,1.96,634.64,112642
2047-08-25,Region_C,170.8,19.02,129.04,281,-8.3,7.88,936.15,113248
2033-08-29,Region_C,396.67,272.38,165.54,379,-6.4,13.01,161.41,115844
2043-09-30,Region_D,62.5,76.03,87.66,485,24.2,13.98,666.85,515978
2047-06-18,Region_C,226.01,161.7,106.22,445,18.5,7.59,363.13,745265
2046-10-01,Region_D,146.84,218.63,50.04,178,2.0,10.65,288.97,385399
2042-09-21,Region_C,307.32,27.25,107.18,435,10.6,6.53,830.4,367125
2029-07-05,Region_B,377.39,246.29,55.61,373,6.1,10.72,698.48,776528
2043-05-14,Region_A,147.69,44.86,120.42,418,34.2,1.7,311.48,205165
2043-01-14,Region_A,195.4,130.6,52.93,182,24.9,3.69,897.03,915219
2047-02-24,Region_D,409.35,175.28,165.36,289,36.7,12.66,803.1,429090
2032-04-18,Region_C,298.96,55.9,42.48,297,22.7,8.6,440.14,111205
2033-10-05,Region_D,176.17,33.06,166.39,419,5.1,7.38,971.5,630977
2029-06-14,Region_B,140.33,202.5,27.76,97,-4.7,10.05,20.17,722192
2037-10-06,Region_B,96.69,52.66,44.57,376,35.1,9.97,223.78,813010
2030-01-27,Region_A,378.19,113.81,107.04,96,3.9,2.27,330.21,631438
2043-12-13,Region_B,388.74,124.57,76.1,291,24.6,1.29,277.81,41530
2029-04-16,Region_D,246.62,139.9,193.66,468,25.2,7.18,107.96,466408
2039-12-17,Region_C,371.81,234.76,64.63,65,23.9,12.14,125.0,648362
2035-03-21,Region_B,366.13,184.79,68.66,211,30.2,0.45,928.96,885663
2029-12-20,Region_A,355.56,183.96,161.73,88,-0.4,6.5,40.03,897376
2046-06-18,Region_B,218.14,75.95,110.71,393,-0.3,6.54,412.49,438013
2029-04-22,Region_B,415.03,227.84,85.7,310,27.7,14.84,774.27,781618
2038-09-05,Region_B,248.19,16.16,103.45,91,29.0,10.45,57.31,665018
2040-08-05,Region_C,152.64,72.86,20.4,156,-2.2,8.53,132.01,495680
2023-01-20,Region_D,117.38,31.2,138.1,292,17.5,10.58,799.49,612890
2031-08-23,Region_D,277.5,72.89,185.51,314,-5.4,12.67,397.33,340492
2043-03-11,Region_C,390.69,191.53,61.65,170,17.5,8.58,918.12,917862
2037-03-23,Region_D,239.3,287.87,190.76,53,-8.8,5.8,662.74,697904
2026-05-17,Region_B,271.45,234.68,67.69,468,21.6,3.21,862.12,206210
2038-08-24,Region_A,226.62,102.03,180.0,222,34.5,4.26,278.5,608494
2041-07-06,Region_C,279.17,290.83,65.08,489,37.5,1.04,189.27,720816
2034-03-24,Region_B,380.89,62.95,144.39,302,38.9,8.89,51.0,330820
2034-03-06,Region_B,124.95,200.69,162.34,477,16.2,6.23,314.02,978575
2042-12-07,Region_C,324.82,287.46,163.86,137,-3.9,2.07,126.04,908006
2024-07-31,Region_A,453.51,247.0,179.07,192,6.7,5.95,323.04,930487
2029-11-30,Region_C,195.4,294.38,38.68,431,37.5,0.52,85.36,457473
2045-10-01,Region_A,319.07,204.08,127.28,349,20.7,14.56,313.2,347647
2027-04-19,Region_C,299.4,71.16,128.5,315,18.0,9.29,985.62,623205
2036-07-23,Region_D,198.87,115.16,48.23,473,-4.8,1.49,952.01,490701
2032-11-02,Region_D,404.04,148.7,50.73,197,11.9,14.08,136.74,85517
2048-03-05,Region_D,205.25,197.97,108.01,154,18.1,13.26,625.39,986706
2042-10-22,Region_C,247.43,187.74,61.84,91,0.0,9.87,429.3,10983
2029-03-05,Region_C,229.19,167.91,154.99,355,2.3,12.04,766.19,70462
2032-05-26,Region_C,441.58,192.47,77.99,106,11.3,6.76,503.21,979355
2024-11-06,Region_A,389.87,222.72,120.19,221,0.3,7.81,155.31,461150
2027-11-16,Region_A,492.92,52.39,53.62,289,7.1,14.32,748.79,102474
2028-02-02,Region_C,428.99,63.9,148.97,80,-1.4,7.99,204.12,62378
2029-05-07,Region_C,414.27,188.68,66.51,152,-5.2,6.74,140.85,824798
2042-09-14,Region_B,210.7,110.39,161.42,210,19.9,2.9,866.61,487100
2041-12-05,Region_C,208.43,289.32,186.55,488,-3.4,6.91,726.67,500067
2029-11-17,Region_D,312.27,167.19,173.73,111,39.2,12.02,917.5,82979
2036-12-23,Region_A,289.58,193.32,166.67,219,19.8,8.16,437.3,783525
2036-06-23,Region_A,165.53,43.12,33.15,118,22.7,12.76,891.2,700083
2038-02-15,Region_B,205.97,43.66,126.94,290,30.8,0.89,886.29,654139
2036-05-31,Region_B,289.96,75.83,45.43,188,15.8,14.96,918.9,325660
2039-01-09,Region_A,440.5,160.86,34.92,26,0.8,11.9,604.68,433661
2042-11-15,Region_C,217.73,213.96,88.38,366,17.5,2.8,769.87,47034
2047-01-09,Region_C,449.32,289.97,32.04,161,-4.4,1.74,75.5,340356
2023-10-01,Region_C,302.74,120.9,100.48,42,13.2,11.5,397.5,948102
2029-04-01,Region_B,444.6,213.64,164.31,217,-4.4,4.96,349.31,342036
2023-06-03,Region_D,310.03,31.07,55.24,141,31.5,11.4,736.09,906997
2031-08-30,Region_C,208.76,241.04,120.5,275,16.4,6.72,191.92,991878
2042-09-30,Region_B,327.95,143.0,51.21,141,14.4,12.42,138.94,232516
2032-04-04,Region_D,251.26,158.99,125.21,278,11.2,14.43,81.87,360750
2037-10-21,Region_A,244.44,135.98,84.44,131,-0.2,1.87,332.88,405777
2025-02-10,Region_B,102.17,132.26,194.43,8,32.0,9.48,166.25,210484
2033-03-11,Region_C,383.73,223.68,34.52,214,12.3,8.68,157.43,597739
2034-08-05,Region_C,134.02,299.17,109.69,419,8.2,9.44,89.71,175268
2032-07-20,Region_A,271.27,63.15,184.87,88,38.4,6.87,671.65,836214
2034-08-30,Region_B,149.16,195.54,95.49,450,32.5,14.31,572.44,178300
2037-12-14,Region_B,350.28,268.34,108.49,248,6.8,2.71,464.14,719674
2033-02-15,Region_B,259.75,147.09,140.11,293,27.5,10.24,815.93,524319
2034-09-04,Region_C,354.06,53.77,39.74,14,36.0,4.67,358.38,571973
2027-07-11,Region_A,111.34,141.03,170.75,347,6.1,3.36,409.36,420919
2039-10-18,Region_D,351.93,65.06,151.18,110,7.7,7.93,227.78,658069
2031-05-01,Region_D,186.1,285.44,123.63,147,18.4,7.02,226.42,571885
2048-06-09,Region_C,447.0,147.66,195.91,136,3.2,4.49,917.77,553569
2047-03-23,Region_D,411.62,216.63,154.02,221,-6.2,10.74,635.39,28138
2029-05-12,Region_D,384.18,102.29,159.47,58,-0.8,10.69,257.72,778488
2023-04-23,Region_C,122.69,87.83,142.16,392,22.2,11.55,241.84,398892
2024-08-13,Region_A,123.6,246.6,67.73,314,12.1,7.1,378.32,190547
2026-02-14,Region_B,176.21,240.31,136.45,374,9.2,4.29,302.47,229648
2023-09-22,Region_A,261.66,214.74,60.03,312,22.7,8.33,180.58,538717
2035-09-25,Region_D,278.42,121.96,146.17,455,10.4,11.67,255.27,556036
2026-09-21,Region_B,104.23,296.11,117.43,6,38.1,12.24,705.11,36403
2029-04-12,Region_D,280.22,86.41,146.14,86,-9.5,14.11,940.9,409761
2046-07-27,Region_A,482.64,86.81,92.28,71,2.2,2.98,222.51,830639
2023-12-21,Region_A,461.34,228.36,165.4,107,31.9,5.2,833.84,812228
2043-09-13,Region_A,62.38,167.74,150.83,442,35.4,0.16,332.86,478277
2031-12-29,Region_A,180.12,287.93,159.66,148,33.4,3.62,63.12,383762
2044-11-26,Region_A,389.54,296.01,166.96,139,20.2,11.95,368.28,233739
2037-07-20,Region_A,312.89,252.49,152.64,264,14.1,14.92,606.52,556212
2041-07-24,Region_A,362.65,230.44,94.84,307,32.6,7.98,364.01,442704
2039-06-04,Region_D,246.06,249.49,177.89,205,33.2,4.87,939.37,478657
2033-10-29,Region_A,496.24,92.41,184.3,375,-0.4,8.67,802.71,878792
2043-07-19,Region_D,158.13,140.03,180.42,149,27.6,12.96,637.6,604858
2024-11-21,Region_C,152.0,205.75,80.37,457,-3.5,11.04,508.54,550635
2035-07-05,Region_B,482.31,75.66,74.98,445,3.4,9.68,118.97,737537
2047-10-05,Region_A,347.49,26.91,160.08,259,22.3,0.06,897.33,528671
2047-12-14,Region_C,238.27,188.92,90.17,262,6.3,13.93,548.94,144542
2035-10-17,Region_B,220.59,125.74,99.87,373,27.3,4.06,808.57,648081
2025-07-13,Region_C,454.37,153.24,25.61,133,20.2,2.0,325.68,307837
2033-10-01,Region_D,129.01,198.16,47.46,243,27.9,12.63,521.93,909044
2032-04-27,Region_D,479.32,170.42,115.46,133,23.4,1.07,681.37,879130
2028-07-21,Region_B,59.8,285.85,198.56,159,5.6,10.93,496.61,600691
2035-12-17,Region_B,303.46,83.95,91.96,437,7.5,9.28,914.38,656741
2027-11-15,Region_A,115.56,263.09,184.09,91,26.7,14.26,66.09,472380
2040-11-02,Region_C,200.86,132.84,101.98,348,2.9,9.5,523.97,807446
2034-03-03,Region_A,499.72,200.08,105.96,275,32.0,4.9,974.79,260407
2026-10-15,Region_C,168.22,50.13,109.52,18,-3.8,13.15,371.54,941680
2038-03-14,Region_C,291.31,165.78,145.63,264,29.3,1.88,39.78,173051
2030-11-24,Region_B,62.01,88.51,22.26,85,28.6,14.03,486.41,230482
2036-05-24,Region_B,146.92,15.25,27.67,430,37.9,9.37,506.03,965637
2026-05-05,Region_A,474.89,277.95,105.48,355,14.6,10.6,80.09,165687
2030-08-21,Region_A,296.27,31.69,103.83,94,-8.2,10.4,210.87,588393
2035-02-08,Region_B,460.8,296.19,52.53,409,26.4,6.45,290.81,354508
2032-08-10,Region_D,212.48,243.41,45.66,49,4.5,14.8,755.63,46296
2035-05-22,Region_A,250.28,177.33,188.29,365,38.1,6.42,901.27,194926
2042-05-22,Region_B,385.1,261.1,47.43,10,25.4,9.63,798.27,38418
2024-02-28,Region_C,239.23,237.36,97.97,101,2.7,11.36,943.78,794418
2046-12-25,Region_C,399.53,281.37,122.27,335,0.6,5.38,947.83,62293
2025-04-23,Region_A,173.04,181.76,139.67,220,34.5,3.91,520.8,84017
2038-12-21,Region_B,156.4,124.02,36.38,447,7.0,3.05,398.41,770934
2045-12-17,Region_C,333.7,160.49,174.51,444,5.7,2.48,491.89,324743
2038-12-31,Region_C,392.43,50.62,192.43,333,25.9,5.86,836.84,552093
2026-11-17,Region_C,327.53,117.4,85.79,106,3.6,13.7,840.68,33404
2031-01-08,Region_D,358.13,42.6,132.56,77,-6.9,10.14,873.15,870805
2027-07-06,Region_B,247.92,192.07,90.2,403,-0.2,6.77,757.66,637871
2038-04-10,Region_B,171.35,70.88,194.23,282,9.5,5.38,794.34,207409
2046-12-04,Region_B,52.66,105.15,183.19,72,16.5,2.19,650.5,978198
2040-02-10,Region_B,492.01,262.89,39.9,387,-4.5,11.97,795.32,148452
2039-05-02,Region_A,291.48,164.84,81.05,269,10.7,10.96,278.11,696441
2046-10-11,Region_A,228.72,203.88,82.08,214,18.5,3.67,586.27,403970
2045-07-29,Region_A,146.98,131.65,97.46,10,26.0,13.5,964.21,363656
2037-04-18,Region_B,192.02,219.76,77.46,249,28.0,0.07,100.86,549201
2034-04-05,Region_C,134.21,256.17,71.82,34,9.3,9.81,793.35,332023
2042-03-26,Region_A,261.59,219.76,104.0,274,37.8,9.92,937.69,246755
2028-05-14,Region_C,489.82,174.34,57.3,26,33.7,4.23,510.6,523808
2024-03-21,Region_C,84.93,258.12,83.45,403,-2.6,12.43,736.53,857584
2023-09-16,Region_B,202.29,58.72,44.81,43,-4.0,7.09,935.71,554930
2036-12-06,Region_A,347.96,293.05,36.94,343,25.6,0.51,575.28,26255
2044-08-17,Region_B,300.21,290.32,172.57,62,-7.9,12.54,739.15,371077
2047-12-03,Region_A,133.29,284.45,55.61,98,-4.0,9.39,86.27,531471
2041-09-10,Region_B,184.96,189.41,193.73,447,28.3,3.79,913.45,558510
2034-05-29,Region_A,440.35,256.78,158.57,453,21.0,5.42,396.42,581312
2032-06-18,Region_D,239.62,178.5,175.79,355,-2.2,14.91,204.68,11275
2031-07-26,Region_D,480.72,84.74,58.56,84,10.4,0.2,466.37,768625
2034-12-22,Region_C,239.93,126.74,57.97,202,21.8,14.54,180.33,21303
2036-08-29,Region_B,487.65,198.4,116.09,267,7.0,12.41,70.55,850418
2032-05-10,Region_D,110.58,193.9,184.22,382,29.0,12.66,636.39,255228
2047-03-17,Region_A,288.96,60.86,194.9,136,-4.5,10.58,344.85,513491
2047-10-12,Region_D,307.44,80.69,48.03,480,-1.1,8.51,878.32,558503
2027-06-19,Region_C,99.71,194.46,51.13,255,23.9,2.58,483.24,867654
2045-08-15,Region_C,72.78,198.75,28.6,338,21.3,1.72,800.45,951672
2046-07-16,Region_C,374.62,90.23,78.1,390,-6.3,8.03,391.6,337064
2039-04-21,Region_A,122.88,53.6,88.79,193,25.5,4.88,918.54,577446
2047-08-16,Region_D,489.79,128.58,107.87,126,38.8,0.61,789.84,771463
2023-04-13,Region_D,264.92,79.21,153.51,478,2.0,5.68,736.55,628640
2029-05-07,Region_B,481.17,191.44,171.28,314,10.1,12.95,841.95,452951
2034-09-08,Region_A,479.83,286.76,94.52,97,33.1,0.59,672.13,284230
2035-12-02,Region_C,357.16,248.17,180.03,231,28.6,13.64,444.83,719016
2029-07-22,Region_B,409.4,37.06,57.11,284,7.1,12.82,835.79,903555
2031-04-25,Region_A,139.29,10.16,27.21,481,24.3,5.0,55.18,815516
2048-02-24,Region_A,221.31,71.02,103.93,20,7.3,12.62,504.97,650439
2037-03-07,Region_B,309.82,190.08,175.85,283,39.5,8.12,563.07,13514
2025-02-03,Region_A,157.25,250.87,98.65,71,16.4,7.9,7.31,186252
2028-05-15,Region_C,208.52,263.02,180.8,406,6.7,12.12,640.38,313576
2038-01-15,Region_B,407.41,235.24,59.93,221,-8.5,1.46,623.73,103553
2048-07-28,Region_A,119.42,207.68,92.81,151,29.0,4.85,222.06,354363
2046-03-19,Region_B,326.88,247.35,67.65,17,25.8,6.33,731.3,310650
2037-01-25,Region_D,111.37,21.76,164.42,220,28.1,13.61,868.31,57713
2042-09-11,Region_C,185.85,83.48,116.99,94,6.6,9.88,594.37,865453
2043-05-17,Region_B,123.41,132.42,72.0,467,36.3,3.3,437.96,381062
2040-10-13,Region_C,278.03,236.51,90.17,394,-5.0,11.37,592.63,698553
2031-08-22,Region_D,137.02,277.26,162.48,189,10.8,10.15,142.52,889261
2028-01-15,Region_D,437.17,273.9,70.55,497,16.5,6.11,639.63,415178
2026-05-21,Region_B,384.99,105.75,89.56,222,38.7,0.79,889.5,68260
2044-09-27,Region_B,280.76,290.27,176.74,51,1.0,4.55,683.24,109038
2041-07-12,Region_C,52.76,196.07,82.17,119,35.1,1.58,639.46,375187
2043-04-14,Region_A,177.81,160.07,112.18,241,28.0,13.12,967.25,962097
2045-01-19,Region_B,234.75,267.73,99.12,291,10.6,10.38,289.59,43732
2036-07-28,Region_A,218.27,204.76,46.67,111,12.9,6.5,251.71,912173
2031-02-25,Region_D,313.61,40.52,151.36,337,33.1,7.14,929.77,131253
2030-09-11,Region_A,100.0,77.83,76.15,436,-9.2,2.6,460.7,129522
2029-11-15,Region_D,101.14,190.55,122.6,235,36.1,10.18,969.44,358568
2041-10-12,Region_C,404.28,206.49,144.21,352,0.8,13.88,492.03,164054
2031-01-14,Region_C,57.74,17.22,52.42,343,32.2,2.44,774.34,177955
2036-08-16,Region_B,331.73,209.9,176.35,379,25.4,13.82,996.27,681431
2044-03-22,Region_A,169.17,20.46,190.17,481,9.1,8.21,660.4,927223
2026-01-11,Region_A,125.19,247.19,108.01,228,23.3,10.92,195.87,559022
2035-06-12,Region_D,336.38,134.02,120.36,498,-2.6,7.47,807.57,247073
2027-11-04,Region_A,315.35,88.39,133.95,333,27.0,9.66,145.39,246583
2028-09-14,Region_A,397.48,162.61,188.12,453,8.2,5.03,425.94,128349
2029-02-25,Region_C,472.26,91.63,145.0,156,6.2,10.38,151.56,494576
2032-03-29,Region_B,287.11,91.58,120.38,299,6.9,0.11,103.54,804283
2043-07-13,Region_D,405.36,31.37,65.52,470,3.5,12.89,18.33,519782
2028-06-12,Region_C,75.55,284.51,183.96,488,-6.9,8.3,279.75,102916
2047-11-26,Region_A,107.21,92.84,146.61,126,32.2,9.36,250.42,362682
2031-05-02,Region_A,383.28,127.96,186.02,337,26.9,14.18,582.95,68399
2029-10-15,Region_C,350.25,207.2,123.2,29,27.0,4.75,331.58,696142
2046-04-04,Region_B,287.48,114.72,94.92,313,12.6,0.52,906.33,140964
2028-03-14,Region_D,332.01,120.68,59.4,58,-9.8,8.6,335.72,412111
2037-06-28,Region_A,357.1,156.92,186.48,425,27.6,5.12,861.46,713218
2038-04-25,Region_A,294.36,36.47,174.45,93,36.6,0.68,523.92,966554
2038-07-29,Region_C,417.27,223.82,132.04,248,-5.2,3.16,562.39,46610
2033-04-10,Region_A,497.22,261.19,170.04,479,14.3,12.81,181.31,624888
2039-08-21,Region_B,436.81,63.11,115.01,199,-2.7,4.44,393.83,176213
2048-05-28,Region_D,187.86,286.27,192.36,135,35.3,12.53,867.02,322948
2032-02-12,Region_C,243.98,159.26,196.03,41,33.7,7.37,523.96,211074
2025-04-30,Region_D,202.49,169.86,129.43,466,-6.5,6.58,644.03,153563
2036-01-30,Region_C,327.06,220.04,172.35,172,-5.3,11.42,798.21,895428
2044-02-15,Region_B,391.81,255.36,110.19,477,-6.0,5.73,587.38,623673
2030-03-22,Region_D,400.2,13.94,101.3,420,37.9,4.83,391.71,472236
2038-05-04,Region_A,463.77,39.99,128.19,188,-2.9,14.72,46.77,581387
2042-06-26,Region_B,148.22,70.33,162.79,394,-5.1,2.16,123.23,672837
2048-12-13,Region_B,92.33,225.5,158.3,170,35.4,2.84,677.09,360760
2031-09-19,Region_D,451.15,13.39,159.09,379,39.6,12.98,657.75,151093
2025-07-22,Region_D,204.43,254.25,161.24,478,-7.5,9.41,341.88,605323
2047-10-13,Region_A,105.76,212.57,52.72,254,-2.4,5.02,882.81,647888
2034-12-15,Region_B,465.77,46.09,81.82,57,2.4,9.23,959.31,565046
2039-01-10,Region_C,341.5,24.3,48.37,272,34.8,11.8,252.26,243039
2026-06-16,Region_A,102.0,81.03,34.66,165,15.4,2.78,178.24,851967
2045-04-16,Region_B,368.11,103.97,108.04,56,39.5,2.14,276.73,759014
2038-04-09,Region_B,307.75,100.46,125.55,239,10.9,9.82,588.57,915039
2031-11-06,Region_B,186.7,196.06,112.53,220,14.0,14.03,588.03,384877
2028-11-10,Region_C,378.05,273.25,107.06,366,10.7,9.7,869.0,117929
2027-11-20,Region_B,142.71,263.51,142.29,146,20.4,4.58,505.14,208486
2032-10-22,Region_C,467.52,171.36,121.49,179,-2.8,12.69,462.61,557817
2031-04-18,Region_B,395.33,200.46,129.52,401,32.9,5.62,810.54,956704
2045-10-21,Region_D,477.46,61.56,172.92,39,-7.6,12.57,224.21,825550
2049-04-17,Region_C,181.68,280.8,37.05,81,27.6,10.98,672.79,534162
2025-08-03,Region_A,180.43,113.19,134.7,394,7.6,3.9,927.09,127005
2032-01-27,Region_C,206.08,146.08,194.65,284,-2.0,12.62,670.65,519363
2029-05-19,Region_B,389.5,39.68,144.66,130,37.3,2.86,170.66,584888
2045-07-17,Region_C,95.72,236.64,99.32,318,14.9,6.05,386.3,473236
2044-11-29,Region_C,439.47,176.9,124.77,442,27.1,7.56,543.32,699917
2024-04-24,Region_D,103.92,238.17,47.27,265,1.8,4.85,222.14,802769
2040-01-28,Region_C,255.92,43.19,148.18,42,-1.8,8.67,577.53,244151
2029-08-12,Region_C,486.02,149.89,107.58,442,7.0,0.11,546.82,729328
2046-05-05,Region_A,126.89,262.47,197.37,339,-8.5,4.33,667.84,643478
2037-02-05,Region_D,342.93,251.36,167.28,65,36.6,11.15,224.66,927425
2047-06-12,Region_D,276.31,168.98,99.63,118,22.3,8.49,668.18,592528
2036-05-30,Region_B,63.32,69.14,33.82,254,1.5,3.38,914.11,138888
2034-09-05,Region_D,90.55,118.32,71.71,2,6.3,10.07,900.62,694369
2045-06-22,Region_A,183.81,170.16,158.34,177,-7.7,3.78,669.64,537032
2028-04-01,Region_A,90.14,230.96,103.92,12,28.0,13.16,360.84,860105
2039-08-08,Region_D,421.9,117.14,23.2,338,38.3,10.89,822.21,994883
2045-07-31,Region_C,63.78,111.57,193.42,172,27.1,8.9,825.44,797825
2032-05-28,Region_A,200.13,235.71,141.64,207,36.8,13.62,40.61,263058
2034-06-14,Region_B,449.29,11.19,187.08,308,12.3,4.9,946.55,526866
2024-07-18,Region_A,272.07,192.5,90.75,450,-4.0,12.67,377.75,150809
2048-09-04,Region_D,214.71,214.21,142.95,358,-4.6,14.56,919.12,189766
2028-10-26,Region_A,303.99,162.56,29.47,226,-5.5,1.4,165.65,940115
2033-12-04,Region_A,207.93,125.73,111.44,86,28.5,3.06,266.94,31406
2030-12-03,Region_D,184.87,234.86,70.91,40,-8.5,12.61,975.31,417184
2029-05-26,Region_A,481.06,235.34,147.63,25,31.2,4.6,184.17,712827
2027-01-11,Region_B,361.02,167.38,101.16,82,-2.2,13.89,198.74,606646
